Unnamed: 0,CustomerID,Churn,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,"Tenure_(0, 12)","Tenure_(12, 24)","Tenure_(24, 48)","Tenure_(48, 60)","Tenure_(60, 72)",PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
148,50149,0,3,12,3.0,3,2,5,0,14,0,1,1,165.02,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
149,50150,0,1,9,3.0,4,3,2,0,17,1,1,0,132.3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
150,50151,0,1,6,0.0,3,2,3,1,18,0,1,2,236.03,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
151,50152,0,1,28,3.0,2,4,8,0,18,5,6,8,219.96,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
152,50153,0,3,13,2.0,2,5,2,1,24,0,7,7,156.05,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
153,50154,0,1,6,2.0,3,4,2,0,20,0,1,4,163.97,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
154,50155,0,1,10,3.0,3,4,4,0,14,0,1,6,291.44,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
155,50156,0,1,9,2.0,3,3,4,1,16,0,1,3,275.84,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
156,50157,0,3,6,2.0,3,3,2,0,25,4,11,6,149.07,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
157,50158,0,3,8,2.0,3,2,2,0,18,0,1,9,145.54,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
158,50159,0,1,26,2.0,3,2,4,1,19,1,1,8,154.15,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
159,50160,0,1,17,2.0,3,5,2,1,13,2,3,3,147.41,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
160,50161,0,1,6,2.0,3,2,2,0,12,1,5,7,121.15,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
161,50162,1,1,30,2.3299524726378125,3,3,4,1,22,0,1,0,131.61,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
162,50163,0,1,29,2.0,3,2,10,0,14,0,1,2,157.45,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
163,50164,1,1,14,2.0,3,4,3,1,13,1,1,2,123.73,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
164,50165,0,1,14,3.0,3,2,2,0,21,0,1,2,133.1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
165,50166,0,1,16,2.0,3,5,10,1,11,0,1,2,286.65,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
166,50167,0,1,9,1.0,3,4,5,0,12,6,7,7,144.85,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
167,50168,0,3,11,2.2688502546499523,3,4,2,0,11,0,2,2,127.89,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
168,50169,1,3,10,2.0,4,2,2,1,12,7,7,4,158.28,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
169,50170,0,1,16,2.0,3,2,2,1,12,0,1,2,123.26,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
170,50171,0,3,32,3.0,3,4,6,0,14,2,5,8,235.25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
171,50172,1,1,9,2.0,3,3,2,0,13,0,1,0,114.2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
172,50173,0,3,22,3.0,3,4,1,0,15,3,6,9,180.2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
173,50174,0,1,24,2.0,2,2,5,0,18,0,1,0,136.88,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
174,50175,0,1,8,2.0,5,4,6,0,18,0,1,2,154.82,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
175,50176,0,3,8,2.0,3,4,2,0,19,1,3,4,260.15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
176,50177,0,3,16,3.0,4,3,2,0,12,1,1,0,112.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
177,50178,0,1,22,3.0,2,5,1,0,19,0,1,7,156.61,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
178,50179,0,3,13,3.0,2,2,5,0,11,3,7,7,169.29,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
179,50180,0,1,6,2.0,2,2,1,0,17,3,3,7,196.13,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
180,50181,0,1,30,2.0,3,4,8,0,15,0,1,8,156.74,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
181,50182,0,3,13,3.0,4,3,2,0,14,1,4,8,154.84,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
182,50183,0,1,31,2.0,4,4,4,0,17,1,1,3,220.61,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
183,50184,0,1,6,2.0,5,3,3,1,13,1,1,2,156.6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
184,50185,0,1,11,2.0,3,2,1,1,12,0,1,3,148.21,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
185,50186,0,2,8,3.0,4,5,4,0,12,0,1,0,164.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
186,50187,0,1,13,3.0,3,5,2,0,18,5,9,11,152.1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
187,50188,0,1,8,2.6950095634093265,3,2,1,1,18,1,2,2,126.95,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
188,50189,0,1,11,3.0,3,4,7,0,11,2,8,6,218.78,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
189,50190,0,1,16,2.0,3,5,2,1,14,2,11,10,270.68,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
190,50191,0,1,18,2.0,3,2,1,0,19,0,1,7,124.55,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
191,50192,0,1,6,2.0,4,3,8,1,12,1,1,7,239.64,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
192,50193,1,1,14,2.0,4,4,3,0,15,7,7,7,149.41,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
193,50194,0,1,10,2.0,3,4,2,1,12,0,1,2,124.78,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
194,50195,0,3,14,3.0,4,4,2,1,11,6,11,9,152.28,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
195,50196,0,3,8,3.0,3,3,2,1,11,1,1,4,144.78,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
196,50197,0,3,13,3.0,3,2,5,0,12,0,1,7,175.47,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
197,50198,0,1,8,3.0,2,2,8,0,16,1,1,7,150.55,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
198,50199,1,1,8,2.0,5,2,6,1,13,2,2,2,134.64,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
199,50200,0,1,34,3.0,3,2,2,0,13,0,1,9,157.75,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
200,50201,0,1,13,2.0,4,3,2,0,24,3,8,9,189.43,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
201,50202,0,1,5,2.0,4,2,2,0,15,9,13,3,292.72,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
202,50203,1,3,9,2.0,3,3,5,1,18,1,1,0,152.38,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
203,50204,0,3,16,2.0,4,2,4,0,14,1,1,1,146.82,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
204,50205,0,1,11,2.0,3,3,5,0,11,0,1,1,283.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
205,50206,0,1,16,2.0,4,3,2,0,11,0,1,0,152.57,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
206,50207,0,3,6,3.0,3,4,1,1,13,0,1,4,163.49,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
207,50208,0,1,26,2.0,3,3,4,0,12,1,1,3,148.69,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
208,50209,0,1,13,2.0,3,5,9,0,16,1,1,0,199.85,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
209,50210,0,1,14,3.0,3,2,10,0,14,7,9,8,136.97,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
210,50211,0,3,6,2.0,5,2,3,1,22,1,1,2,174.57,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
211,50212,1,1,14,3.0,5,5,2,1,11,1,1,7,121.19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
212,50213,0,1,15,1.0,4,2,1,0,17,2,2,2,139.83,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
213,50214,0,3,11,1.0,4,3,2,0,13,0,1,2,161.18,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
214,50215,0,3,14,2.0,3,4,2,0,18,0,1,7,162.14,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
215,50216,0,1,11,3.0,3,2,8,0,16,0,1,4,163.47,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
216,50217,0,1,21,3.0,4,2,1,1,14,1,2,9,215.1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
217,50218,0,1,13,2.0,3,2,2,1,14,2,4,10,171.43,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
218,50219,0,3,16,2.0,4,4,2,1,14,0,1,7,182.68,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
219,50220,0,1,11,3.0,3,4,1,0,13,0,1,13,180.95,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
220,50221,0,1,32,2.752854821192659,3,2,2,0,12,1,1,2,129.04,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
221,50222,0,1,12,3.0,4,4,7,1,15,1,1,2,160.32,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
222,50223,0,3,10,2.193738263633219,3,3,4,0,19,0,1,0,129.76,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
223,50224,0,1,29,2.0,3,2,3,0,14,0,2,0,259.92,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
224,50225,0,3,8,3.0,3,3,2,0,14,1,1,2,146.49,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
225,50226,0,2,8,2.4251728862406403,3,3,1,1,11,1,1,0,126.96,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
226,50227,0,1,14,3.0,3,4,2,0,13,0,1,7,123.7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
227,50228,0,3,35,3.0,3,3,4,0,21,0,1,4,225.04,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
228,50229,0,1,12,2.0,2,5,5,1,13,2,6,7,159.74,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
229,50230,0,3,31,2.0,3,3,8,1,12,1,2,2,147.36,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
230,50231,0,3,6,2.0,3,3,2,0,17,2,7,7,152.96,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
231,50232,0,1,8,3.0,4,2,4,0,23,0,1,0,167.81,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
232,50233,1,3,6,2.0,4,4,2,1,11,1,1,2,121.74,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
233,50234,0,3,6,2.0,3,2,5,0,15,1,1,0,166.53,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
234,50235,0,3,9,2.0,4,2,5,0,11,0,1,12,196.99,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
235,50236,0,1,6,2.0,3,3,3,0,11,1,1,2,167.55,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
236,50237,0,1,16,2.0,2,3,4,1,13,0,1,7,122.13,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
237,50238,0,3,17,2.0,3,2,2,0,24,0,2,2,126.1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
238,50239,1,3,11,2.342535740116438,3,3,2,1,13,1,1,0,128.51,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
239,50240,0,1,16,3.0,3,5,7,0,20,1,1,3,134.52,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
240,50241,0,1,13,1.0,3,3,3,0,14,0,1,0,152.58,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
241,50242,1,3,10,2.0,3,4,2,0,18,7,7,7,193.55,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
242,50243,0,1,16,3.0,4,2,7,0,15,0,1,3,204.96,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
243,50244,1,3,28,3.0,4,3,3,1,12,1,1,0,163.8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
244,50245,0,1,13,2.0,4,4,1,1,16,1,2,2,126.57,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
245,50246,1,3,18,2.7355120314149057,2,4,2,0,15,0,1,0,127.16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
246,50247,0,1,29,2.0,3,2,10,0,16,1,1,2,122.01,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
247,50248,0,1,15,3.0,4,4,10,0,19,1,1,0,165.4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
248,50249,0,1,6,2.0,3,4,2,0,11,0,1,4,138.16,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
249,50250,0,3,15,3.0,3,2,2,0,16,1,1,7,152.53,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
250,50251,0,1,13,2.0,4,3,9,0,24,1,1,0,145.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
251,50252,0,3,20,2.0,3,2,5,0,11,0,1,7,149.36,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
252,50253,0,1,12,3.0,3,3,5,0,13,1,2,2,125.43,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
253,50254,1,3,25,3.0,2,2,9,1,13,1,1,4,153.04,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
254,50255,0,1,8,3.0,3,2,3,1,13,0,1,2,266.59,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
255,50256,0,3,16,3.0,3,3,2,1,12,0,1,3,142.6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
256,50257,0,3,16,3.0,3,4,2,0,18,1,1,0,124.76,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
257,50258,1,1,9,2.697924661657382,3,5,1,0,22,0,1,4,131.02,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
258,50259,0,1,17,2.0,3,4,2,0,13,1,1,2,122.44,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
259,50260,0,3,8,3.0,4,3,2,0,13,9,9,0,175.96,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
260,50261,1,1,10,2.0,3,2,19,1,23,1,1,0,122.85,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
261,50262,0,1,20,2.557902096878414,3,5,2,0,12,3,12,17,130.34,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
262,50263,0,3,8,2.0,3,4,8,0,12,0,1,3,157.15,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
263,50264,0,1,17,3.0,3,5,4,0,16,1,1,2,125.76,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
264,50265,0,1,16,2.0,3,4,3,1,12,0,1,1,141.97,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
265,50266,0,1,18,2.0,4,4,2,0,11,0,2,9,243.36,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
266,50267,0,1,8,3.0,4,3,7,0,22,1,1,0,134.48,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
267,50268,0,1,11,2.0,3,5,5,0,14,1,1,2,294.06,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
268,50269,0,3,10,3.0,3,3,10,0,15,1,1,2,165.38,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
269,50270,0,1,13,2.0,3,5,2,0,12,3,3,12,143.06,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
270,50271,0,1,27,3.0,3,2,8,0,20,0,1,2,122.58,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
271,50272,0,1,14,3.0,3,3,5,1,14,0,1,2,145.22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
272,50273,0,3,10,2.0,4,2,2,1,11,0,1,3,144.87,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
273,50274,0,1,31,3.0,3,3,4,1,15,3,10,7,144.49,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
274,50275,0,1,6,3.0,4,5,2,0,12,0,3,2,122.18,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
275,50276,0,1,6,2.0,3,3,2,1,14,0,1,6,291.97,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
276,50277,0,3,12,2.0,2,5,10,0,11,2,6,7,232.12,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
277,50278,0,3,18,2.0,3,3,1,0,11,3,4,4,165.77,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
278,50279,0,3,6,2.0,2,5,2,0,16,1,1,7,183.92,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
279,50280,0,1,23,3.0,3,5,2,0,12,0,1,8,145.58,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
280,50281,1,1,9,3.0,3,5,6,0,13,1,1,2,140.31,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
281,50282,0,1,9,2.0,4,3,3,1,14,0,1,4,179.69,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
282,50283,0,1,20,3.0,3,2,4,0,21,1,1,2,126.54,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
283,50284,0,1,10,1.0,3,2,3,0,13,0,1,4,265.55,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
284,50285,0,1,35,3.0,3,3,3,0,11,1,1,2,145.56,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
285,50286,0,1,8,2.0,5,2,3,0,20,0,1,2,160.91,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
286,50287,0,1,13,2.0,3,5,6,0,15,0,11,10,295.66,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
287,50288,0,1,24,2.0,3,3,3,0,14,0,1,8,148.1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
288,50289,0,1,34,2.0,4,2,1,0,11,0,1,4,145.23,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
289,50290,1,3,6,3.0,3,4,2,1,16,1,1,4,132.02,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
290,50291,1,3,20,2.0,5,3,1,0,16,1,1,0,123.51,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
291,50292,0,1,8,2.0,3,2,2,1,23,1,1,0,117.02,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
292,50293,0,3,8,3.0,3,3,1,0,14,0,1,12,280.41,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
293,50294,0,1,29,2.1965180262526607,3,2,2,0,22,1,1,2,128.86,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
294,50295,0,1,9,2.0,3,2,5,0,15,0,1,4,120.97,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
295,50296,0,1,9,3.0,4,3,2,0,18,1,1,7,219.35,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
296,50297,1,1,12,3.0,4,4,6,0,16,0,1,1,125.46,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
297,50298,1,2,16,2.0,4,2,2,0,12,1,1,0,125.64,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
298,50299,0,3,28,3.0,3,5,1,0,11,2,7,8,184.12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
299,50300,0,3,35,2.0,4,2,4,0,12,0,2,0,241.18,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
300,50301,0,1,35,2.0,4,3,1,0,15,13,15,7,270.46,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
301,50302,0,1,14,2.0,3,2,1,0,14,5,6,7,125.64,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
